"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","lrscale","gndr","agea","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","impdiff","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","prob","stratum","psu"
"ESS10e03_2",10,"3.2","02.11.2023",23431,"EE",0.9990817,0.77887917,0.072088,0.056147844,4,1,63,2,3,2,4,3,3,3,2,5,3,2,3,4,2,4,3,3,2,3,3,3,0.003008409,441,7658
"ESS10e03_2",10,"3.2","02.11.2023",23447,"EE",1.0001954,0.7560653,0.072088,0.05450324,88,2,78,3,4,2,4,2,2,2,5,2,5,5,1,2,2,5,2,5,2,3,5,5,0.0030050592,442,7529
"ESS10e03_2",10,"3.2","02.11.2023",23461,"EE",1.0007516,0.75648576,0.072088,0.05453355,4,2,56,2,3,2,2,2,1,2,2,3,3,1,4,2,2,1,2,2,2,2,2,3,0.0030033889,445,7525
"ESS10e03_2",10,"3.2","02.11.2023",23463,"EE",0.9993511,0.7815601,0.072088,0.056341108,10,1,24,5,3,2,2,4,3,2,3,3,3,2,4,2,1,5,3,2,3,5,5,4,0.003007598,436,7122
"ESS10e03_2",10,"3.2","02.11.2023",23490,"EE",1.0010029,0.84328866,0.072088,0.060790997,5,2,47,4,5,2,5,4,2,4,2,3,1,2,3,4,3,4,4,4,4,2,2,2,0.0030026352,443,6668
"ESS10e03_2",10,"3.2","02.11.2023",23519,"EE",1.0009022,1.3318133,0.072088,0.096007764,6,2,28,3,5,1,2,5,2,2,1,2,2,2,2,3,2,2,3,3,1,1,1,1,0.0030029372,437,7488
"ESS10e03_2",10,"3.2","02.11.2023",23521,"EE",1.0009022,1.3524631,0.072088,0.09749637,5,2,17,2,5,1,6,6,1,6,6,1,2,2,1,5,5,2,1,6,1,5,5,1,0.0030029372,437,7225
"ESS10e03_2",10,"3.2","02.11.2023",23522,"EE",1.0001954,0.7560653,0.072088,0.05450324,5,2,64,6,6,1,6,1,6,6,2,1,5,1,1,5,1,6,1,2,1,1,2,6,0.0030050592,442,6899
"ESS10e03_2",10,"3.2","02.11.2023",23529,"EE",0.9993511,0.93903023,0.072088,0.067692816,9,1,51,3,6,4,6,2,3,3,1,2,2,2,2,5,4,5,1,5,1,1,3,3,0.003007598,436,7324
"ESS10e03_2",10,"3.2","02.11.2023",23530,"EE",1.0007516,1.2168937,0.072088,0.087723434,8,2,69,5,5,2,4,1,5,6,2,2,4,2,2,4,1,6,2,5,2,2,2,5,0.0030033889,445,6405
"ESS10e03_2",10,"3.2","02.11.2023",23533,"EE",1.0009022,1.2324395,0.072088,0.088844106,7,2,34,4,5,1,2,4,1,3,1,3,3,4,1,5,2,3,2,5,2,2,2,4,0.0030029372,437,6281
"ESS10e03_2",10,"3.2","02.11.2023",23540,"EE",1.0001954,1.351508,0.072088,0.09742752,5,2,27,5,5,2,4,2,2,5,2,1,2,1,2,5,5,5,4,5,2,2,2,4,0.0030050592,442,7059
"ESS10e03_2",10,"3.2","02.11.2023",23541,"EE",0.9990817,0.9387771,0.072088,0.06767456,3,1,40,4,2,2,1,2,2,4,2,6,1,2,4,6,2,5,2,4,1,2,3,4,0.003008409,441,7222
"ESS10e03_2",10,"3.2","02.11.2023",23548,"EE",0.9993511,0.84281754,0.072088,0.060757034,5,1,59,3,5,3,4,2,1,2,1,2,1,1,2,2,1,1,2,4,2,1,2,3,0.003007598,436,6783
"ESS10e03_2",10,"3.2","02.11.2023",23570,"EE",1.0001954,1.351508,0.072088,0.09742752,5,2,31,2,6,1,2,2,4,3,2,3,2,3,2,2,2,4,3,5,1,4,5,6,0.0030050592,442,6595
"ESS10e03_2",10,"3.2","02.11.2023",23579,"EE",1.0001954,0.84260833,0.072088,0.060741954,6,2,41,4,5,4,3,2,3,2,3,3,4,3,2,3,2,5,2,5,1,3,3,6,0.0030050592,442,6142
"ESS10e03_2",10,"3.2","02.11.2023",23582,"EE",0.9990817,0.9387771,0.072088,0.06767456,8,1,35,2,2,2,2,3,1,3,2,5,2,2,2,2,2,2,2,2,1,2,4,2,0.003008409,441,7064
"ESS10e03_2",10,"3.2","02.11.2023",23585,"EE",0.9990817,0.78134936,0.072088,0.056325916,3,1,31,3,4,3,4,3,2,4,2,3,2,3,4,2,2,2,4,5,3,3,5,3,0.003008409,441,7576
"ESS10e03_2",10,"3.2","02.11.2023",23588,"EE",0.9993511,1.1847209,0.072088,0.085404165,4,1,36,2,5,2,2,2,2,4,2,4,2,2,2,4,2,4,2,4,4,2,5,2,0.003007598,436,6627
"ESS10e03_2",10,"3.2","02.11.2023",23595,"EE",0.9993511,1.1847209,0.072088,0.085404165,4,1,35,2,5,3,5,5,5,5,2,1,5,2,2,5,5,4,2,5,1,1,3,2,0.003007598,436,7046
"ESS10e03_2",10,"3.2","02.11.2023",23599,"EE",1.0009022,1.2170768,0.072088,0.08773664,5,2,60,4,5,3,5,3,4,5,2,2,3,2,2,4,2,5,2,5,2,2,6,5,0.0030029372,437,6654
"ESS10e03_2",10,"3.2","02.11.2023",23601,"EE",0.99883705,1.6285101,0.072088,0.11739604,77,1,18,5,5,3,6,4,5,5,4,2,5,5,4,5,5,5,5,4,4,4,4,3,0.0030091458,438,7013
"ESS10e03_2",10,"3.2","02.11.2023",23603,"EE",0.9993511,1.4472986,0.072088,0.10433287,5,1,31,2,2,2,2,2,2,2,5,5,2,2,2,2,2,5,2,2,2,2,2,5,0.003007598,436,6318
"ESS10e03_2",10,"3.2","02.11.2023",23606,"EE",1.0026032,0.7578854,0.072088,0.054634444,6,2,90,4,4,2,4,2,3,3,2,3,3,3,2,4,2,5,3,4,2,2,2,4,0.0029978424,444,6893
"ESS10e03_2",10,"3.2","02.11.2023",23613,"EE",1.0007516,0.7302645,0.072088,0.052643307,5,2,61,3,4,3,6,4,5,3,5,2,3,2,5,5,4,3,5,4,3,2,5,3,0.0030033889,445,6827
"ESS10e03_2",10,"3.2","02.11.2023",23629,"EE",0.9993511,1.4472986,0.072088,0.10433287,6,1,32,2,3,2,3,3,4,2,2,4,3,2,3,3,2,3,3,3,3,2,4,3,0.003007598,436,6532
"ESS10e03_2",10,"3.2","02.11.2023",23635,"EE",0.9993511,0.7790892,0.072088,0.056162987,5,1,55,3,4,3,3,3,3,3,3,3,1,4,4,4,3,3,3,2,3,2,2,2,0.003007598,436,6913
"ESS10e03_2",10,"3.2","02.11.2023",23654,"EE",1.0001954,0.84260833,0.072088,0.060741954,88,2,39,4,4,2,5,2,3,2,3,1,3,2,2,3,3,5,1,4,2,2,4,4,0.0030050592,442,6508
"ESS10e03_2",10,"3.2","02.11.2023",23693,"EE",0.9993511,0.7790892,0.072088,0.056162987,4,1,66,4,2,2,4,2,2,2,2,2,4,1,2,2,1,1,2,4,2,1,1,2,0.003007598,436,7568
"ESS10e03_2",10,"3.2","02.11.2023",23695,"EE",0.99883705,1.1841116,0.072088,0.085360244,5,1,36,1,4,2,1,6,2,6,2,6,1,1,1,1,1,1,5,5,3,1,4,1,0.0030091458,438,7344
"ESS10e03_2",10,"3.2","02.11.2023",23698,"EE",0.9993511,0.93903023,0.072088,0.067692816,5,1,42,4,5,3,3,2,3,4,1,2,1,3,3,4,2,3,3,2,1,3,2,4,0.003007598,436,7015
"ESS10e03_2",10,"3.2","02.11.2023",23729,"EE",1.0009022,1.2170768,0.072088,0.08773664,5,2,65,3,5,2,3,2,3,5,2,3,1,2,3,3,2,4,2,4,2,1,2,4,0.0030029372,437,6921
"ESS10e03_2",10,"3.2","02.11.2023",23755,"EE",0.9993511,1.4472986,0.072088,0.10433287,5,1,23,3,4,3,2,3,3,5,2,3,2,2,3,2,2,3,4,3,1,3,4,3,0.003007598,436,7464
"ESS10e03_2",10,"3.2","02.11.2023",23760,"EE",1.0009022,1.2324395,0.072088,0.088844106,5,2,26,3,4,2,5,3,3,4,3,4,2,1,1,4,2,4,2,5,2,2,2,4,0.0030029372,437,6894
"ESS10e03_2",10,"3.2","02.11.2023",23800,"EE",0.9975014,0.7776472,0.072088,0.056059033,6,1,62,1,3,3,1,1,2,3,1,1,2,2,2,3,1,1,2,1,3,1,2,3,0.0030131752,440,6313
"ESS10e03_2",10,"3.2","02.11.2023",23810,"EE",1.0001954,1.2162174,0.072088,0.087674685,7,2,65,4,5,3,5,5,4,2,2,2,2,2,3,5,3,4,2,5,2,2,3,2,0.0030050592,442,6932
"ESS10e03_2",10,"3.2","02.11.2023",23826,"EE",1.0010029,0.7566757,0.072088,0.054547243,88,2,61,5,5,2,5,2,2,3,2,2,2,2,2,5,5,5,2,5,2,2,2,4,0.0030026352,443,6808
"ESS10e03_2",10,"3.2","02.11.2023",23842,"EE",1.0009022,1.2170768,0.072088,0.08773664,5,2,61,3,3,5,5,4,3,3,2,5,2,5,4,3,3,4,4,3,4,2,4,4,0.0030029372,437,6217
"ESS10e03_2",10,"3.2","02.11.2023",23846,"EE",1.0010029,0.72540134,0.072088,0.052292734,5,2,48,4,5,4,6,3,5,4,4,3,3,3,2,5,5,5,4,5,3,2,2,4,0.0030026352,443,7556
"ESS10e03_2",10,"3.2","02.11.2023",23850,"EE",0.9993511,0.7815601,0.072088,0.056341108,3,1,30,2,3,4,4,3,2,4,2,4,2,2,2,3,3,3,5,3,3,2,5,3,0.003007598,436,7110
"ESS10e03_2",10,"3.2","02.11.2023",23856,"EE",0.9990817,0.77887917,0.072088,0.056147844,5,1,55,5,6,4,5,3,5,4,5,4,2,2,4,3,2,5,5,5,3,2,4,5,0.003008409,441,7071
"ESS10e03_2",10,"3.2","02.11.2023",23866,"EE",1.0001954,0.84260833,0.072088,0.060741954,7,2,45,3,4,2,3,1,4,3,1,5,2,1,3,3,3,5,4,1,1,1,2,5,0.0030050592,442,6314
"ESS10e03_2",10,"3.2","02.11.2023",23867,"EE",1.0009022,0.75659955,0.072088,0.05454175,7,2,64,1,5,3,1,5,2,2,2,2,4,1,1,5,2,4,2,5,1,2,1,3,0.0030029372,437,7563
"ESS10e03_2",10,"3.2","02.11.2023",23875,"EE",1.0026032,1.3547615,0.072088,0.09766205,5,2,17,4,5,1,4,3,4,6,1,5,5,1,2,5,2,6,3,6,3,4,6,6,0.0029978424,444,6887
"ESS10e03_2",10,"3.2","02.11.2023",23888,"EE",0.99883705,1.2837796,0.072088,0.09254511,5,1,47,4,6,3,3,4,2,5,2,2,3,3,4,5,5,3,3,4,3,3,5,3,0.0030091458,438,6182
"ESS10e03_2",10,"3.2","02.11.2023",23930,"EE",0.99883705,0.77868843,0.072088,0.056134094,5,1,82,3,5,3,4,4,4,4,3,4,4,3,3,4,3,4,4,5,3,2,3,4,0.0030091458,438,6630
"ESS10e03_2",10,"3.2","02.11.2023",23931,"EE",0.9990817,1.6289088,0.072088,0.11742478,7,1,17,3,4,5,4,2,5,5,2,4,1,2,3,3,2,2,4,5,2,2,3,1,0.003008409,441,7005
"ESS10e03_2",10,"3.2","02.11.2023",23934,"EE",0.9993511,1.1847209,0.072088,0.085404165,4,1,49,5,6,2,4,2,2,6,2,2,1,1,2,6,5,2,3,2,1,3,1,4,0.003007598,436,6940
"ESS10e03_2",10,"3.2","02.11.2023",23949,"EE",0.9993511,1.1847209,0.072088,0.085404165,5,1,40,3,4,2,3,2,3,3,3,4,4,3,3,3,2,3,3,3,3,3,3,3,0.003007598,436,6418
"ESS10e03_2",10,"3.2","02.11.2023",23954,"EE",1.0026032,1.3547615,0.072088,0.09766205,6,2,18,3,5,3,4,5,3,4,2,5,3,3,2,3,2,2,4,4,2,3,2,2,0.0029978424,444,6604
"ESS10e03_2",10,"3.2","02.11.2023",23958,"EE",1.0001954,1.3308729,0.072088,0.09593997,5,2,22,2,3,2,3,2,2,4,2,3,3,2,2,4,3,3,3,5,2,1,4,3,0.0030050592,442,6664
"ESS10e03_2",10,"3.2","02.11.2023",23964,"EE",0.9990817,0.8425903,0.072088,0.06074065,5,1,83,2,5,3,5,3,5,4,5,3,3,2,2,5,4,3,5,4,3,1,1,5,0.003008409,441,6895
"ESS10e03_2",10,"3.2","02.11.2023",23965,"EE",1.0009022,0.75659955,0.072088,0.05454175,5,2,71,1,5,1,5,1,2,2,2,2,2,1,2,5,1,4,2,5,1,2,2,2,0.0030029372,437,6310
"ESS10e03_2",10,"3.2","02.11.2023",23971,"EE",0.9993511,1.1847209,0.072088,0.085404165,5,1,40,3,5,3,4,2,2,3,3,2,4,5,4,6,2,6,2,6,6,5,5,4,0.003007598,436,7374
"ESS10e03_2",10,"3.2","02.11.2023",23996,"EE",1.0009022,0.7303744,0.072088,0.05265123,88,2,90,5,5,2,5,2,5,3,2,2,5,5,3,5,2,6,2,5,3,2,2,6,0.0030029372,437,6205
"ESS10e03_2",10,"3.2","02.11.2023",24009,"EE",0.9990817,1.0813106,0.072088,0.077949524,88,1,71,5,6,1,3,1,2,4,4,1,3,2,2,4,5,5,1,4,1,1,2,4,0.003008409,441,7350
"ESS10e03_2",10,"3.2","02.11.2023",24010,"EE",1.0009022,1.2170768,0.072088,0.08773664,5,2,89,4,1,5,5,2,1,1,1,5,1,1,2,4,1,2,1,1,1,1,1,4,0.0030029372,437,7524
"ESS10e03_2",10,"3.2","02.11.2023",24011,"EE",0.9993511,0.93903023,0.072088,0.067692816,8,1,41,5,4,4,5,2,5,5,5,3,2,2,5,3,2,5,3,4,2,5,6,5,0.003007598,436,6226
"ESS10e03_2",10,"3.2","02.11.2023",24017,"EE",0.9990817,0.9387771,0.072088,0.06767456,5,1,46,2,5,4,4,3,4,4,4,4,4,3,4,5,4,5,3,6,3,3,3,4,0.003008409,441,7580
"ESS10e03_2",10,"3.2","02.11.2023",24033,"EE",1.0026032,0.7578854,0.072088,0.054634444,6,2,63,3,5,3,3,5,2,8,1,5,2,2,2,2,2,2,2,4,1,1,6,5,0.0029978424,444,7042
"ESS10e03_2",10,"3.2","02.11.2023",24053,"EE",1.0001954,0.9841364,0.072088,0.07094443,7,2,52,5,5,2,2,2,5,2,2,4,4,4,2,5,2,5,2,5,2,2,2,2,0.0030050592,442,7214
"ESS10e03_2",10,"3.2","02.11.2023",24056,"EE",1.0009022,0.7303744,0.072088,0.05265123,5,2,78,2,5,2,5,2,5,2,3,1,4,2,5,5,2,5,3,5,2,3,5,5,0.0030029372,437,7272
"ESS10e03_2",10,"3.2","02.11.2023",24069,"EE",1.0026032,0.9865056,0.072088,0.07111522,5,2,52,3,6,2,4,2,5,4,3,2,2,1,2,3,1,4,6,5,1,1,4,5,0.0029978424,444,6574
"ESS10e03_2",10,"3.2","02.11.2023",24070,"EE",1.0009022,0.75659955,0.072088,0.05454175,5,2,56,3,6,4,6,5,5,1,1,2,5,3,1,5,5,6,5,6,2,2,1,5,0.0030029372,437,6845
"ESS10e03_2",10,"3.2","02.11.2023",24100,"EE",0.9993511,1.4472986,0.072088,0.10433287,5,1,30,3,4,2,6,2,5,4,2,3,2,1,5,4,5,2,5,3,2,2,4,2,0.003007598,436,7242
"ESS10e03_2",10,"3.2","02.11.2023",24105,"EE",1.0001954,0.84260833,0.072088,0.060741954,8,2,44,1,1,1,1,1,3,3,4,2,1,1,3,2,1,4,3,2,1,2,2,3,0.0030050592,442,6420
"ESS10e03_2",10,"3.2","02.11.2023",24116,"EE",0.9975014,1.4446198,0.072088,0.10413975,5,1,30,2,4,2,4,5,2,5,2,4,2,2,5,2,2,2,5,2,2,2,5,2,0.0030131752,440,6881
"ESS10e03_2",10,"3.2","02.11.2023",24122,"EE",1.0001954,0.72481614,0.072088,0.05225055,5,2,39,2,3,2,2,2,2,5,2,2,2,2,3,2,2,2,2,5,2,2,3,2,0.0030050592,442,7410
"ESS10e03_2",10,"3.2","02.11.2023",24148,"EE",0.99883705,1.0810459,0.072088,0.077930436,9,1,84,5,5,3,4,3,4,4,2,1,4,6,4,4,1,6,2,5,1,2,4,5,0.0030091458,438,6809
"ESS10e03_2",10,"3.2","02.11.2023",24149,"EE",0.99947894,1.6295564,0.072088,0.11747147,5,1,24,2,5,2,5,4,2,2,2,3,4,4,3,4,2,4,3,5,2,3,3,4,0.0030072134,439,6252
"ESS10e03_2",10,"3.2","02.11.2023",24157,"EE",0.9993511,0.93903023,0.072088,0.067692816,8,1,52,1,3,2,2,2,2,6,1,5,3,2,1,1,5,3,3,2,1,1,1,4,0.003007598,436,6992
"ESS10e03_2",10,"3.2","02.11.2023",24174,"EE",0.9993511,1.0816022,0.072088,0.07797054,5,1,73,2,3,4,4,2,2,5,4,3,4,2,2,3,4,2,3,3,3,4,2,3,0.003007598,436,7509
"ESS10e03_2",10,"3.2","02.11.2023",24180,"EE",0.9990817,0.77887917,0.072088,0.056147844,5,1,67,4,6,1,4,1,2,4,1,1,2,2,2,6,1,5,4,6,1,1,1,6,0.003008409,441,6769
"ESS10e03_2",10,"3.2","02.11.2023",24181,"EE",1.0001954,0.84260833,0.072088,0.060741954,6,2,38,1,3,1,1,5,1,4,1,6,2,1,1,1,2,1,3,2,2,3,4,2,0.0030050592,442,6477
"ESS10e03_2",10,"3.2","02.11.2023",24187,"EE",1.0001954,0.9841364,0.072088,0.07094443,5,2,53,3,4,2,4,2,5,5,2,1,2,2,3,6,2,6,3,4,3,3,2,4,0.0030050592,442,6475
"ESS10e03_2",10,"3.2","02.11.2023",24193,"EE",0.9993511,0.7790892,0.072088,0.056162987,5,1,80,4,4,3,5,2,4,2,2,2,4,2,2,4,2,4,1,5,3,1,1,5,0.003007598,436,7210
"ESS10e03_2",10,"3.2","02.11.2023",24240,"EE",0.9990817,0.9387771,0.072088,0.06767456,8,1,52,3,3,3,4,3,6,5,3,3,3,1,3,3,3,6,4,3,3,3,5,5,0.003008409,441,6293
"ESS10e03_2",10,"3.2","02.11.2023",24242,"EE",1.0007516,0.75648576,0.072088,0.05453355,5,2,66,5,5,2,4,2,5,2,2,2,6,2,2,2,2,5,2,3,2,2,5,5,0.0030033889,445,6231
"ESS10e03_2",10,"3.2","02.11.2023",24253,"EE",1.0001954,0.7560653,0.072088,0.05450324,88,2,74,2,3,1,1,1,1,3,1,1,1,1,3,5,1,2,3,5,2,1,6,1,0.0030050592,442,6242
"ESS10e03_2",10,"3.2","02.11.2023",24282,"EE",0.9993511,1.4472986,0.072088,0.10433287,7,1,25,3,3,4,3,5,1,5,2,4,2,2,3,2,2,2,1,5,3,2,2,3,0.003007598,436,6446
"ESS10e03_2",10,"3.2","02.11.2023",24294,"EE",0.9993511,0.7815601,0.072088,0.056341108,5,1,30,2,3,3,2,2,4,5,3,4,5,3,3,3,2,6,5,5,4,4,5,5,0.003007598,436,7068
"ESS10e03_2",10,"3.2","02.11.2023",24298,"EE",0.99947894,1.4474838,0.072088,0.104346216,5,1,21,5,5,3,4,3,4,4,2,3,4,4,4,4,4,4,3,4,3,4,5,4,0.0030072134,439,6343
"ESS10e03_2",10,"3.2","02.11.2023",24313,"EE",0.9993511,0.7790892,0.072088,0.056162987,8,1,84,5,5,5,5,3,5,4,2,2,4,2,2,3,2,5,2,4,2,1,4,5,0.003007598,436,7157
"ESS10e03_2",10,"3.2","02.11.2023",24330,"EE",0.99883705,0.93854725,0.072088,0.067658,8,1,48,4,6,2,5,2,4,2,2,2,5,2,1,5,2,6,1,2,2,2,2,5,0.0030091458,438,6301
"ESS10e03_2",10,"3.2","02.11.2023",24332,"EE",1.0010029,0.84328866,0.072088,0.060790997,10,2,43,3,5,4,5,1,1,2,2,2,1,4,2,5,4,2,3,3,1,1,1,6,0.0030026352,443,7061
"ESS10e03_2",10,"3.2","02.11.2023",24357,"EE",0.9975014,0.7776472,0.072088,0.056059033,6,1,71,2,5,2,5,2,5,2,2,2,3,2,3,5,2,5,2,5,2,2,5,2,0.0030131752,440,7371
"ESS10e03_2",10,"3.2","02.11.2023",24367,"EE",1.0007516,1.2168937,0.072088,0.087723434,3,2,56,2,5,1,3,4,2,3,1,2,2,2,1,3,2,4,3,3,2,1,3,4,0.0030033889,445,6969
"ESS10e03_2",10,"3.2","02.11.2023",24395,"EE",1.0010029,1.2325636,0.072088,0.08885305,7,2,30,2,5,1,4,3,3,2,1,4,1,2,1,3,3,5,2,2,1,1,2,4,0.0030026352,443,6244
"ESS10e03_2",10,"3.2","02.11.2023",24397,"EE",1.0001954,0.84260833,0.072088,0.060741954,7,2,50,3,3,3,3,2,1,2,1,4,1,2,2,3,2,3,2,2,2,1,2,2,0.0030050592,442,7263
"ESS10e03_2",10,"3.2","02.11.2023",24405,"EE",1.0001954,0.84260833,0.072088,0.060741954,88,2,35,1,1,2,1,2,2,3,2,3,2,1,1,2,2,4,3,2,1,2,2,2,0.0030050592,442,7547
"ESS10e03_2",10,"3.2","02.11.2023",24418,"EE",1.0009022,0.84320384,0.072088,0.06078488,4,2,38,6,6,2,6,2,5,2,2,1,6,5,4,6,5,6,2,6,4,3,6,5,0.0030029372,437,6648
"ESS10e03_2",10,"3.2","02.11.2023",24423,"EE",0.9990817,1.6289088,0.072088,0.11742478,7,1,30,3,4,3,2,5,3,2,2,5,1,1,1,1,2,5,1,2,2,1,4,2,0.003008409,441,7604
"ESS10e03_2",10,"3.2","02.11.2023",24426,"EE",1.0001954,0.72481614,0.072088,0.05225055,5,2,49,3,5,3,5,5,2,4,2,3,1,1,2,5,2,4,4,5,1,3,3,1,0.0030050592,442,7656
"ESS10e03_2",10,"3.2","02.11.2023",24434,"EE",0.99947894,0.7791889,0.072088,0.05617017,5,1,67,2,6,2,1,2,5,3,6,1,5,2,2,3,1,6,1,4,1,2,5,3,0.0030072134,439,7176
"ESS10e03_2",10,"3.2","02.11.2023",24440,"EE",0.9993511,0.93903023,0.072088,0.067692816,5,1,48,3,4,2,4,2,5,3,2,2,5,3,3,2,2,4,2,4,1,2,3,5,0.003007598,436,6651
"ESS10e03_2",10,"3.2","02.11.2023",24444,"EE",0.9990817,1.4469085,0.072088,0.104304746,7,1,34,3,5,3,4,4,5,5,1,2,3,2,2,5,2,4,2,3,1,4,5,4,0.003008409,441,6517
"ESS10e03_2",10,"3.2","02.11.2023",24453,"EE",0.99883705,0.77868843,0.072088,0.056134094,88,1,64,5,5,4,5,4,3,4,2,3,4,3,2,4,2,5,2,4,4,2,1,5,0.0030091458,438,7315
"ESS10e03_2",10,"3.2","02.11.2023",24456,"EE",1.0007516,1.2168937,0.072088,0.087723434,5,2,82,3,4,3,3,2,5,3,3,3,3,3,3,4,3,5,2,4,3,3,3,5,0.0030033889,445,6781
"ESS10e03_2",10,"3.2","02.11.2023",24458,"EE",0.9993511,0.93903023,0.072088,0.067692816,7,1,41,2,4,4,2,2,4,3,3,4,4,2,2,3,3,3,4,3,3,3,4,4,0.003007598,436,7020
"ESS10e03_2",10,"3.2","02.11.2023",24497,"EE",0.99883705,1.6285101,0.072088,0.11739604,8,1,28,2,4,2,3,2,1,4,1,2,1,3,2,3,5,4,3,4,2,2,5,3,0.0030091458,438,7355
"ESS10e03_2",10,"3.2","02.11.2023",24507,"EE",1.0026032,0.7316156,0.072088,0.052740708,5,2,58,4,5,5,5,1,5,4,4,2,4,3,5,5,3,6,3,5,4,3,5,5,0.0029978424,444,6708
"ESS10e03_2",10,"3.2","02.11.2023",24519,"EE",1.0026032,0.9865056,0.072088,0.07111522,5,2,50,2,4,2,2,5,2,3,2,1,5,3,2,5,4,2,5,5,2,1,2,5,0.0029978424,444,7348
"ESS10e03_2",10,"3.2","02.11.2023",24522,"EE",1.0001954,0.7560653,0.072088,0.05450324,5,2,58,4,4,2,4,3,4,2,2,1,3,2,2,5,2,6,2,4,1,2,1,4,0.0030050592,442,6997
"ESS10e03_2",10,"3.2","02.11.2023",24529,"EE",1.0001954,0.84260833,0.072088,0.060741954,3,2,40,1,4,1,3,3,2,5,1,2,2,1,2,3,2,2,4,5,1,1,5,2,0.0030050592,442,7631
"ESS10e03_2",10,"3.2","02.11.2023",24537,"EE",1.0026032,1.2191452,0.072088,0.087885745,5,2,60,1,5,2,2,2,3,2,1,2,3,2,1,3,3,5,3,4,2,3,2,5,0.0029978424,444,6153
"ESS10e03_2",10,"3.2","02.11.2023",24555,"EE",0.9993511,0.7815601,0.072088,0.056341108,9,1,30,4,3,2,3,5,2,4,5,5,3,2,2,2,5,4,3,4,1,2,3,4,0.003007598,436,6656
"ESS10e03_2",10,"3.2","02.11.2023",24556,"EE",0.99883705,0.77868843,0.072088,0.056134094,2,1,55,3,4,2,3,2,1,5,2,2,2,1,1,5,1,4,5,5,2,1,4,2,0.0030091458,438,7403
"ESS10e03_2",10,"3.2","02.11.2023",24557,"EE",1.0009022,1.2170768,0.072088,0.08773664,7,2,75,3,4,5,3,1,6,3,6,6,3,1,3,3,1,6,4,3,6,3,2,6,0.0030029372,437,6194
"ESS10e03_2",10,"3.2","02.11.2023",24581,"EE",0.9990817,0.77887917,0.072088,0.056147844,5,1,63,6,4,4,1,1,1,6,6,5,4,1,2,6,1,1,4,5,1,2,2,3,0.003008409,441,6160
"ESS10e03_2",10,"3.2","02.11.2023",24591,"EE",1.0001954,0.84260833,0.072088,0.060741954,6,2,48,3,6,1,6,5,2,5,2,5,4,2,3,5,3,2,4,5,3,2,4,5,0.0030050592,442,6235
"ESS10e03_2",10,"3.2","02.11.2023",24618,"EE",0.9993511,0.7790892,0.072088,0.056162987,5,1,56,2,5,2,4,2,2,5,2,2,2,1,1,5,4,5,2,5,2,1,3,5,0.003007598,436,6487
"ESS10e03_2",10,"3.2","02.11.2023",24621,"EE",1.0001954,0.7560653,0.072088,0.05450324,5,2,62,2,5,3,6,4,2,5,2,4,3,2,4,6,2,6,5,6,2,1,5,5,0.0030050592,442,7498
"ESS10e03_2",10,"3.2","02.11.2023",24629,"EE",0.9990817,0.77887917,0.072088,0.056147844,88,1,60,5,5,2,3,2,3,3,2,2,5,2,3,5,4,5,2,5,2,3,5,5,0.003008409,441,7137
"ESS10e03_2",10,"3.2","02.11.2023",24640,"EE",0.9993511,0.7790892,0.072088,0.056162987,7,1,82,1,3,2,6,4,5,2,1,2,2,1,1,5,1,5,1,6,1,1,6,4,0.003007598,436,7347
"ESS10e03_2",10,"3.2","02.11.2023",24641,"EE",0.9993511,0.7815601,0.072088,0.056341108,6,1,34,1,4,2,2,2,3,2,2,1,2,2,2,2,1,3,2,4,2,1,4,2,0.003007598,436,7437
"ESS10e03_2",10,"3.2","02.11.2023",24677,"EE",0.99947894,1.2846047,0.072088,0.092604585,5,1,36,4,5,2,3,3,3,3,2,2,2,2,3,5,3,4,5,5,2,2,5,3,0.0030072134,439,7177
"ESS10e03_2",10,"3.2","02.11.2023",24729,"EE",1.0001954,0.84260833,0.072088,0.060741954,4,2,47,2,3,1,2,1,1,5,2,2,2,3,1,3,1,5,1,3,1,1,3,4,0.0030050592,442,6548
"ESS10e03_2",10,"3.2","02.11.2023",24731,"EE",0.99947894,0.7791889,0.072088,0.05617017,5,1,69,2,3,4,5,5,4,5,3,4,4,3,3,5,3,6,4,6,3,3,4,3,0.0030072134,439,6700
"ESS10e03_2",10,"3.2","02.11.2023",24735,"EE",0.9990817,0.8425903,0.072088,0.06074065,7,1,57,3,6,2,4,4,2,5,2,5,2,1,2,5,5,2,5,5,1,2,4,3,0.003008409,441,7503
"ESS10e03_2",10,"3.2","02.11.2023",24736,"EE",0.9990817,1.2840941,0.072088,0.09256778,7,1,40,4,5,5,5,2,5,2,2,3,2,5,2,5,5,5,2,2,2,3,5,4,0.003008409,441,6340
"ESS10e03_2",10,"3.2","02.11.2023",24740,"EE",1.0009022,1.2170768,0.072088,0.08773664,8,2,67,1,6,2,6,6,1,6,3,6,4,1,3,6,6,1,4,6,1,1,3,3,0.0030029372,437,7345
